product_sk,last_movement_date,days_since_movement,is_slow_moving,Product_ID,Product_Name,Category,Sub_Category,Source_System
1037,2017-12-07,4,False,TEC-AC-10002567,Logitech G602 Wireless Gaming Mouse,Technology,Accessories,Supply_Chain
1038,2016-06-12,547,True,OFF-AP-10004036,Bionaire 99.97% HEPA Air Cleaner,Office Supplies,Appliances,Supply_Chain
1039,2016-11-12,394,True,FUR-FU-10001037,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",Furniture,Furnishings,Supply_Chain
1040,2017-09-03,99,True,FUR-BO-10004218,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Furniture,Bookcases,Supply_Chain
1041,2017-06-05,189,True,TEC-PH-10001619,LG G3,Technology,Phones,Supply_Chain
1042,2017-12-03,8,False,OFF-BI-10004233,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Office Supplies,Binders,Supply_Chain
1043,2017-09-02,100,True,TEC-PH-10003484,Ooma Telo VoIP Home Phone System,Technology,Phones,Supply_Chain
1044,2016-03-01,650,True,TEC-PH-10003535,RCA ViSYS 25423RE1 Corded phone,Technology,Phones,Supply_Chain
1045,2017-05-03,222,True,OFF-AR-10003651,Newell 350,Office Supplies,Art,Supply_Chain
1046,2016-11-11,395,True,OFF-BI-10001890,Avery Poly Binder Pockets,Office Supplies,Binders,Supply_Chain
1047,2015-09-08,825,True,OFF-PA-10002606,Xerox 1928,Office Supplies,Paper,Supply_Chain
1048,2017-10-02,70,False,TEC-PH-10003800,i.Sound Portable Power - 8000 mAh,Technology,Phones,Supply_Chain
1049,2017-04-08,247,True,OFF-PA-10002923,Xerox 1942,Office Supplies,Paper,Supply_Chain
1050,2017-11-02,39,False,OFF-AP-10001962,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,Office Supplies,Appliances,Supply_Chain
1051,2017-05-12,213,True,OFF-SU-10000157,Compact Automatic Electric Letter Opener,Office Supplies,Supplies,Supply_Chain
1052,2017-09-08,94,True,FUR-FU-10001095,DAX Black Cherry Wood-Tone Poster Frame,Furniture,Furnishings,Supply_Chain
1053,2015-05-01,955,True,OFF-SU-10004261,"Fiskars 8"" Scissors, 2/Pack",Office Supplies,Supplies,Supply_Chain
1054,2015-03-08,1009,True,FUR-BO-10002916,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Furniture,Bookcases,Supply_Chain
1055,2015-03-08,1009,True,OFF-AR-10002704,Boston 1900 Electric Pencil Sharpener,Office Supplies,Art,Supply_Chain
1056,2017-06-03,191,True,TEC-AC-10002942,WD My Passport Ultra 1TB Portable External Hard Drive,Technology,Accessories,Supply_Chain
1057,2016-03-03,648,True,FUR-TA-10004915,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Furniture,Tables,Supply_Chain
1058,2016-03-03,648,True,TEC-MA-10001016,Canon PC170 Desktop Personal Copier,Technology,Machines,Supply_Chain
1059,2017-02-05,309,True,OFF-AR-10003087,Staples in misc. colors,Office Supplies,Art,Supply_Chain
1060,2017-11-03,38,False,TEC-AC-10001553,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",Technology,Accessories,Supply_Chain
1061,2017-07-03,161,True,FUR-FU-10001215,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",Furniture,Furnishings,Supply_Chain
1062,2017-12-02,9,False,OFF-BI-10003707,Aluminum Screw Posts,Office Supplies,Binders,Supply_Chain
1063,2014-11-01,1136,True,OFF-FA-10003021,Staples,Office Supplies,Fasteners,Supply_Chain
1064,2014-11-01,1136,True,OFF-AR-10000634,Newell 320,Office Supplies,Art,Supply_Chain
1065,2014-12-01,1106,True,TEC-PH-10004434,Cisco IP Phone 7961G VoIP phone - Dark gray,Technology,Phones,Supply_Chain
1066,2016-09-01,466,True,OFF-SU-10001574,Acme Value Line Scissors,Office Supplies,Supplies,Supply_Chain
1067,2017-08-07,126,True,OFF-BI-10000404,Avery Printable Repositionable Plastic Tabs,Office Supplies,Binders,Supply_Chain
1068,2016-07-04,525,True,OFF-ST-10002486,Eldon Shelf Savers Cubes and Bins,Office Supplies,Storage,Supply_Chain
1069,2015-09-07,826,True,FUR-TA-10003837,Anderson Hickey Conga Table Tops & Accessories,Furniture,Tables,Supply_Chain
1070,2017-09-04,98,True,TEC-AC-10000199,Kingston Digital DataTraveler 8GB USB 2.0,Technology,Accessories,Supply_Chain
1071,2017-05-11,214,True,OFF-BI-10000962,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Office Supplies,Binders,Supply_Chain
1072,2014-12-02,1105,True,OFF-AP-10004249,Staple holder,Office Supplies,Appliances,Supply_Chain
1073,2017-05-06,219,True,OFF-AR-10003179,Dixon Ticonderoga Core-Lock Colored Pencils,Office Supplies,Art,Supply_Chain
1074,2017-12-01,10,False,FUR-FU-10003798,"Ultra Door Kickplate, 8""H x 34""W",Furniture,Furnishings,Supply_Chain
1075,2017-09-07,95,True,OFF-LA-10002475,Avery 519,Office Supplies,Labels,Supply_Chain
1076,2017-09-07,95,True,OFF-EN-10001509,Poly String Tie Envelopes,Office Supplies,Envelopes,Supply_Chain
1077,2016-05-02,588,True,OFF-PA-10000533,Southworth Parchment Paper & Envelopes,Office Supplies,Paper,Supply_Chain
1078,2016-11-04,402,True,FUR-CH-10000229,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Furniture,Chairs,Supply_Chain
1079,2016-07-01,528,True,OFF-BI-10002215,"Wilson Jones Hanging View Binder, White, 1""",Office Supplies,Binders,Supply_Chain
1080,2017-11-07,34,False,OFF-BI-10000756,Storex DuraTech Recycled Plastic Frosted Binders,Office Supplies,Binders,Supply_Chain
1081,2017-12-04,7,False,TEC-AC-10001539,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,Technology,Accessories,Supply_Chain
1082,2016-12-05,371,True,FUR-BO-10002853,O'Sullivan 5-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,Supply_Chain
1083,2015-07-08,887,True,OFF-PA-10004248,Xerox 1990,Office Supplies,Paper,Supply_Chain
1084,2016-12-03,373,True,OFF-AP-10000179,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,Office Supplies,Appliances,Supply_Chain
1085,2016-11-10,396,True,OFF-PA-10001363,Xerox 1933,Office Supplies,Paper,Supply_Chain
1086,2017-03-08,278,True,OFF-BI-10003876,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",Office Supplies,Binders,Supply_Chain
1087,2017-04-01,254,True,FUR-BO-10003894,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Furniture,Bookcases,Supply_Chain
1088,2017-04-01,254,True,TEC-MA-10000418,Cubify CubeX 3D Printer Double Head Print,Technology,Machines,Supply_Chain
1089,2017-06-11,183,True,TEC-MA-10001570,Cisco Desktop Collaboration Experience DX650 IP Video Phone,Technology,Machines,Supply_Chain
1090,2017-12-09,2,False,FUR-BO-10001519,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,Supply_Chain
1091,2017-12-08,3,False,FUR-CH-10003396,Global Deluxe Steno Chair,Furniture,Chairs,Supply_Chain
1092,2017-07-05,159,True,FUR-FU-10003601,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Furniture,Furnishings,Supply_Chain
1093,2017-07-05,159,True,OFF-PA-10000232,Xerox 1975,Office Supplies,Paper,Supply_Chain
1094,2017-12-03,8,False,TEC-AC-10002006,Memorex Micro Travel Drive 16 GB,Technology,Accessories,Supply_Chain
1095,2017-11-03,38,False,OFF-BI-10000216,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Office Supplies,Binders,Supply_Chain
1096,2016-11-05,401,True,FUR-BO-10000780,O'Sullivan Plantations 2-Door Library in Landvery Oak,Furniture,Bookcases,Supply_Chain
1097,2016-11-05,401,True,TEC-AC-10004001,Logitech Wireless Headset H600 Over-The-Head Design,Technology,Accessories,Supply_Chain
1098,2017-05-04,221,True,OFF-AP-10002684,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",Office Supplies,Appliances,Supply_Chain
1099,2017-12-09,2,False,OFF-AP-10001394,Harmony Air Purifier,Office Supplies,Appliances,Supply_Chain
1100,2017-09-04,98,True,OFF-ST-10000419,"Rogers Jumbo File, Granite",Office Supplies,Storage,Supply_Chain
1101,2017-03-05,281,True,OFF-EN-10003862,Laser & Ink Jet Business Envelopes,Office Supplies,Envelopes,Supply_Chain
1102,2014-11-04,1133,True,TEC-PH-10001079,Polycom SoundPoint Pro SE-225 Corded phone,Technology,Phones,Supply_Chain
1103,2014-11-04,1133,True,TEC-MA-10003246,Hewlett-Packard Deskjet D4360 Printer,Technology,Machines,Supply_Chain
1104,2017-12-07,4,False,FUR-FU-10000175,DAX Wood Document Frame.,Furniture,Furnishings,Supply_Chain
1105,2017-10-03,69,False,OFF-PA-10000556,Xerox 208,Office Supplies,Paper,Supply_Chain
1106,2017-10-03,69,False,OFF-AP-10000804,Hoover Portapower Portable Vacuum,Office Supplies,Appliances,Supply_Chain
1107,2017-12-10,1,False,TEC-PH-10003215,Jackery Bar Premium Fast-charging Portable Charger,Technology,Phones,Supply_Chain
1108,2017-12-10,1,False,OFF-PA-10002005,Xerox 225,Office Supplies,Paper,Supply_Chain
1109,2017-12-11,0,False,FUR-CH-10003973,GuestStacker Chair with Chrome Finish Legs,Furniture,Chairs,Supply_Chain
1110,2017-09-11,91,True,OFF-PA-10003657,Xerox 1927,Office Supplies,Paper,Supply_Chain
1111,2017-11-06,35,False,OFF-LA-10000414,Avery 503,Office Supplies,Labels,Supply_Chain
1112,2014-09-02,1196,True,OFF-AR-10002445,SANFORD Major Accent Highlighters,Office Supplies,Art,Supply_Chain
1113,2014-05-06,1315,True,OFF-LA-10004425,Staple-on labels,Office Supplies,Labels,Supply_Chain
1114,2016-11-03,403,True,OFF-AR-10001770,Economy #2 Pencils,Office Supplies,Art,Supply_Chain
1115,2017-12-01,10,False,FUR-FU-10002885,Magna Visual Magnetic Picture Hangers,Furniture,Furnishings,Supply_Chain
1116,2016-11-03,403,True,OFF-AR-10003772,Boston 16750 Black Compact Battery Pencil Sharpener,Office Supplies,Art,Supply_Chain
1117,2016-11-12,394,True,FUR-TA-10003392,Global Adaptabilities Conference Tables,Furniture,Tables,Supply_Chain
1118,2017-12-10,1,False,OFF-BI-10000014,Heavy-Duty E-Z-D Binders,Office Supplies,Binders,Supply_Chain
1119,2016-05-03,587,True,OFF-AR-10003217,Newell 316,Office Supplies,Art,Supply_Chain
1120,2016-05-03,587,True,OFF-AP-10002403,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Office Supplies,Appliances,Supply_Chain
1121,2016-07-04,525,True,FUR-FU-10000221,"Master Caster Door Stop, Brown",Furniture,Furnishings,Supply_Chain
1122,2016-09-02,465,True,OFF-EN-10003567,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",Office Supplies,Envelopes,Supply_Chain
1123,2016-11-03,403,True,OFF-AP-10002998,Holmes 99% HEPA Air Purifier,Office Supplies,Appliances,Supply_Chain
1124,2016-11-03,403,True,OFF-PA-10001725,Xerox 1892,Office Supplies,Paper,Supply_Chain
1125,2017-12-09,2,False,OFF-PA-10004359,Multicolor Computer Printout Paper,Office Supplies,Paper,Supply_Chain
1126,2017-07-11,153,True,OFF-BI-10003708,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Office Supplies,Binders,Supply_Chain
1127,2015-11-10,762,True,TEC-CO-10001571,Sharp 1540cs Digital Laser Copier,Technology,Copiers,Supply_Chain
1128,2016-02-03,677,True,FUR-CH-10000015,Hon Multipurpose Stacking Arm Chairs,Furniture,Chairs,Supply_Chain
1129,2017-06-05,189,True,OFF-PA-10002787,Xerox 227,Office Supplies,Paper,Supply_Chain
1130,2016-04-10,610,True,OFF-BI-10000174,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",Office Supplies,Binders,Supply_Chain
1131,2016-12-03,373,True,FUR-FU-10001085,3M Polarizing Light Filter Sleeves,Furniture,Furnishings,Supply_Chain
1132,2017-09-04,98,True,OFF-ST-10003805,"24 Capacity Maxi Data Binder Racks, Pearl",Office Supplies,Storage,Supply_Chain
1133,2014-11-02,1135,True,FUR-FU-10004018,Tensor Computer Mounted Lamp,Furniture,Furnishings,Supply_Chain
1134,2017-09-08,94,True,TEC-AC-10004864,Memorex Micro Travel Drive 32 GB,Technology,Accessories,Supply_Chain
1135,2017-12-05,6,False,OFF-BI-10001543,GBC VeloBinder Manual Binding System,Office Supplies,Binders,Supply_Chain
1136,2015-07-12,883,True,TEC-PH-10000526,Vtech CS6719,Technology,Phones,Supply_Chain
1137,2015-07-12,883,True,OFF-AR-10003190,Newell 32,Office Supplies,Art,Supply_Chain
1138,2015-07-12,883,True,TEC-PH-10003963,GE 2-Jack Phone Line Splitter,Technology,Phones,Supply_Chain
1139,2016-12-01,375,True,TEC-PH-10000193,Jensen SMPS-640 - speaker phone,Technology,Phones,Supply_Chain
1140,2015-12-04,738,True,FUR-FU-10002111,"Master Caster Door Stop, Large Brown",Furniture,Furnishings,Supply_Chain
1141,2016-12-12,364,True,OFF-ST-10000885,Fellowes Desktop Hanging File Manager,Office Supplies,Storage,Supply_Chain
1142,2016-09-12,455,True,OFF-LA-10003720,Avery 487,Office Supplies,Labels,Supply_Chain
1143,2017-11-02,39,False,OFF-AR-10003469,Nontoxic Chalk,Office Supplies,Art,Supply_Chain
1144,2017-11-02,39,False,OFF-BI-10003718,GBC Therma-A-Bind 250T Electric Binding System,Office Supplies,Binders,Supply_Chain
1145,2017-11-02,39,False,OFF-FA-10004838,"Super Bands, 12/Pack",Office Supplies,Fasteners,Supply_Chain
1146,2017-11-02,39,False,FUR-FU-10002508,Document Clip Frames,Furniture,Furnishings,Supply_Chain
1147,2017-11-02,39,False,OFF-ST-10001511,Space Solutions Commercial Steel Shelving,Office Supplies,Storage,Supply_Chain
1148,2017-12-01,10,False,FUR-FU-10000023,Eldon Wave Desk Accessories,Furniture,Furnishings,Supply_Chain
1149,2017-09-09,93,True,OFF-ST-10000046,Fellowes Super Stor/Drawer Files,Office Supplies,Storage,Supply_Chain
1150,2017-09-08,94,True,TEC-CO-10001943,Canon PC-428 Personal Copier,Technology,Copiers,Supply_Chain
1151,2016-10-07,430,True,TEC-MA-10001972,Okidata C331dn Printer,Technology,Machines,Supply_Chain
1152,2015-05-03,953,True,OFF-AR-10001468,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",Office Supplies,Art,Supply_Chain
1153,2015-11-08,764,True,OFF-AP-10003266,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Office Supplies,Appliances,Supply_Chain
1154,2015-05-03,953,True,OFF-PA-10002230,Xerox 1897,Office Supplies,Paper,Supply_Chain
1155,2015-05-03,953,True,TEC-AC-10001542,SanDisk Cruzer 16 GB USB Flash Drive,Technology,Accessories,Supply_Chain
1156,2017-10-04,68,False,FUR-FU-10000076,24-Hour Round Wall Clock,Furniture,Furnishings,Supply_Chain
1157,2016-01-10,701,True,TEC-AC-10002335,Logitech Media Keyboard K200,Technology,Accessories,Supply_Chain
1158,2017-05-06,219,True,OFF-ST-10001932,Fellowes Staxonsteel Drawer Files,Office Supplies,Storage,Supply_Chain
1159,2017-05-11,214,True,OFF-AR-10003481,Newell 348,Office Supplies,Art,Supply_Chain
1160,2017-09-01,101,True,OFF-AR-10001166,Staples in misc. colors,Office Supplies,Art,Supply_Chain
1161,2016-11-11,395,True,OFF-AP-10001058,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Office Supplies,Appliances,Supply_Chain
1162,2017-12-01,10,False,OFF-LA-10004853,Avery 483,Office Supplies,Labels,Supply_Chain
1163,2017-11-12,29,False,OFF-AR-10000315,"Dixon Ticonderoga Maple Cedar Pencil, #2",Office Supplies,Art,Supply_Chain
1164,2017-11-12,29,False,OFF-SU-10000381,Acme Forged Steel Scissors with Black Enamel Handles,Office Supplies,Supplies,Supply_Chain
1165,2017-03-05,281,True,OFF-ST-10000877,Recycled Steel Personal File for Standard File Folders,Office Supplies,Storage,Supply_Chain
1166,2017-12-03,8,False,OFF-SU-10004782,"Elite 5"" Scissors",Office Supplies,Supplies,Supply_Chain
1167,2016-12-09,367,True,TEC-PH-10000169,ARKON Windshield Dashboard Air Vent Car Mount Holder,Technology,Phones,Supply_Chain
1168,2017-07-07,157,True,TEC-AC-10002018,AmazonBasics 3-Button USB Wired Mouse,Technology,Accessories,Supply_Chain
1169,2017-02-03,311,True,OFF-BI-10000301,GBC Instant Report Kit,Office Supplies,Binders,Supply_Chain
1170,2017-08-06,127,True,OFF-PA-10004381,14-7/8 x 11 Blue Bar Computer Printout Paper,Office Supplies,Paper,Supply_Chain
1171,2015-03-09,1008,True,TEC-PH-10001809,Panasonic KX T7736-B Digital phone,Technology,Phones,Supply_Chain
1172,2014-11-07,1130,True,OFF-BI-10000201,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",Office Supplies,Binders,Supply_Chain
1173,2014-11-07,1130,True,OFF-SU-10004115,Acme Stainless Steel Office Snips,Office Supplies,Supplies,Supply_Chain
1174,2017-04-04,251,True,OFF-AR-10001545,Newell 326,Office Supplies,Art,Supply_Chain
1175,2015-12-11,731,True,TEC-AC-10004396,Logitech Keyboard K120,Technology,Accessories,Supply_Chain
1176,2015-12-11,731,True,OFF-PA-10003256,Avery Personal Creations Heavyweight Cards,Office Supplies,Paper,Supply_Chain
1177,2017-11-11,30,False,OFF-AP-10002651,Hoover Upright Vacuum With Dirt Cup,Office Supplies,Appliances,Supply_Chain
1178,2015-05-12,944,True,OFF-ST-10004258,Portable Personal File Box,Office Supplies,Storage,Supply_Chain
1179,2017-10-05,67,False,OFF-BI-10002571,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",Office Supplies,Binders,Supply_Chain
1180,2014-12-12,1095,True,OFF-ST-10000617,Woodgrain Magazine Files by Perma,Office Supplies,Storage,Supply_Chain
1181,2017-03-08,278,True,OFF-AR-10001972,Newell 323,Office Supplies,Art,Supply_Chain
1182,2017-12-08,3,False,OFF-LA-10003510,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Office Supplies,Labels,Supply_Chain
1183,2017-06-01,193,True,FUR-CH-10003746,Hon 4070 Series Pagoda Round Back Stacking Chairs,Furniture,Chairs,Supply_Chain
1184,2017-10-09,63,False,FUR-CH-10001802,Hon Every-Day Chair Series Swivel Task Chairs,Furniture,Chairs,Supply_Chain
1185,2016-01-02,709,True,FUR-BO-10004709,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Furniture,Bookcases,Supply_Chain
1186,2016-01-02,709,True,TEC-PH-10000455,GE 30522EE2,Technology,Phones,Supply_Chain
1187,2017-09-10,92,True,OFF-AR-10003338,"Eberhard Faber 3 1/2"" Golf Pencils",Office Supplies,Art,Supply_Chain
1188,2017-12-01,10,False,FUR-CH-10000155,Global Comet Stacking Armless Chair,Furniture,Chairs,Supply_Chain
1189,2015-02-06,1039,True,FUR-CH-10001708,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,Furniture,Chairs,Supply_Chain
1190,2017-12-01,10,False,FUR-BO-10002598,"Hon Metal Bookcases, Putty",Furniture,Bookcases,Supply_Chain
1191,2017-12-08,3,False,OFF-AP-10002670,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,Office Supplies,Appliances,Supply_Chain
1192,2014-06-09,1281,True,FUR-FU-10002685,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",Furniture,Furnishings,Supply_Chain
1193,2015-08-11,853,True,OFF-AR-10001427,Newell 330,Office Supplies,Art,Supply_Chain
1194,2017-11-02,39,False,FUR-CH-10001973,Office Star Flex Back Scooter Chair with White Frame,Furniture,Chairs,Supply_Chain
1195,2016-11-06,400,True,FUR-CH-10000513,High-Back Leather Manager's Chair,Furniture,Chairs,Supply_Chain
1196,2016-11-10,396,True,OFF-PA-10002421,Embossed Ink Jet Note Cards,Office Supplies,Paper,Supply_Chain
1197,2015-09-07,826,True,OFF-FA-10003059,Assorted Color Push Pins,Office Supplies,Fasteners,Supply_Chain
1198,2017-12-07,4,False,OFF-BI-10001120,Ibico EPK-21 Electric Binding System,Office Supplies,Binders,Supply_Chain
1199,2017-03-10,276,True,OFF-AP-10000390,Euro Pro Shark Stick Mini Vacuum,Office Supplies,Appliances,Supply_Chain
1200,2017-05-07,218,True,TEC-AC-10000736,Logitech G600 MMO Gaming Mouse,Technology,Accessories,Supply_Chain
1201,2017-11-06,35,False,OFF-PA-10000143,Astroparche Fine Business Paper,Office Supplies,Paper,Supply_Chain
1202,2015-11-09,763,True,TEC-MA-10000045,Zebra ZM400 Thermal Label Printer,Technology,Machines,Supply_Chain
1203,2015-09-07,826,True,OFF-BI-10004781,GBC Wire Binding Strips,Office Supplies,Binders,Supply_Chain
1204,2015-08-09,855,True,FUR-BO-10004690,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,Furniture,Bookcases,Supply_Chain
1205,2016-11-10,396,True,OFF-AR-10001227,Newell 338,Office Supplies,Art,Supply_Chain
1206,2015-01-03,1073,True,TEC-AC-10003198,Enermax Acrylux Wireless Keyboard,Technology,Accessories,Supply_Chain
1207,2017-09-02,100,True,OFF-BI-10004330,"GBC Velobind Prepunched Cover Sets, Regency Series",Office Supplies,Binders,Supply_Chain
1208,2014-08-08,1221,True,OFF-AP-10002495,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",Office Supplies,Appliances,Supply_Chain
1209,2016-02-04,676,True,FUR-FU-10002088,Nu-Dell Float Frame 11 x 14 1/2,Furniture,Furnishings,Supply_Chain
1210,2014-10-10,1158,True,TEC-PH-10001128,Motorola Droid Maxx,Technology,Phones,Supply_Chain
1211,2016-09-08,459,True,OFF-PA-10000501,Petty Cash Envelope,Office Supplies,Paper,Supply_Chain
1212,2016-11-10,396,True,TEC-PH-10000562,Samsung Convoy 3,Technology,Phones,Supply_Chain
1213,2015-03-05,1012,True,TEC-AC-10001101,Sony 16GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,Supply_Chain
1214,2017-08-04,129,True,OFF-PA-10001752,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),Office Supplies,Paper,Supply_Chain
