product_sk,Product_Name,Category,Sub_Category,risk_level,days_until_stockout,current_stock,daily_sales_rate,total_quantity,days_on_market,first_sale,last_sale
617,"Acme 10"" Easy Grip Assistive Scissors",Office Supplies,Supplies,Low,100.0,1.0,0.01,8,828,2015-05-01,2017-08-06
623,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",Office Supplies,Art,Low,100.0,1.0,0.01,5,739,2014-12-01,2016-12-09
624,OIC Bulk Pack Metal Binder Clips,Office Supplies,Fasteners,Low,100.0,2.0,0.02,16,739,2014-11-04,2016-11-12
637,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Office Supplies,Binders,Low,100.0,3.0,0.03,20,703,2015-06-09,2017-05-12
639,Classic Ivory Antique Telephone ZL1810,Technology,Phones,Low,100.0,1.0,0.01,4,296,2014-11-11,2015-09-03
642,Staple envelope,Office Supplies,Envelopes,Low,100.0,1.0,0.01,4,679,2015-03-05,2017-01-12
643,Newell 309,Office Supplies,Art,Low,100.0,1.0,0.01,6,417,2016-10-11,2017-12-02
645,Hand-Finished Solid Wood Document Frame,Furniture,Furnishings,Low,100.0,1.0,0.01,6,1035,2015-02-03,2017-12-04
652,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,Low,100.0,1.0,0.01,7,1094,2014-08-08,2017-08-06
654,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Office Supplies,Storage,Low,100.0,4.0,0.04,30,730,2014-07-09,2016-07-08
655,DAX Cubicle Frames - 8x10,Furniture,Furnishings,Low,100.0,2.0,0.02,16,1057,2014-10-11,2017-09-02
658,3M Organizer Strips,Office Supplies,Binders,Low,100.0,3.0,0.03,21,792,2015-07-11,2017-09-10
659,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",Office Supplies,Appliances,Low,100.0,1.0,0.01,8,1098,2014-09-08,2017-09-10
661,Imation Clip USB flash drive - 8 GB,Technology,Accessories,Low,100.0,1.0,0.01,8,616,2016-01-03,2017-09-10
668,Binder Posts,Office Supplies,Binders,Low,100.0,1.0,0.01,7,725,2015-11-09,2017-11-03
669,Bevis Round Conference Table Top & Single Column Base,Furniture,Tables,Low,100.0,2.0,0.02,12,672,2015-11-09,2017-09-11
671,Xerox 1978,Office Supplies,Paper,Low,100.0,2.0,0.02,15,734,2015-11-09,2017-11-12
674,AT&T CL82213,Technology,Phones,Low,100.0,2.0,0.02,14,668,2014-02-06,2015-12-06
677,Logitech Wireless Performance Mouse MX for PC and Mac,Technology,Accessories,Low,100.0,1.0,0.01,5,465,2014-09-02,2015-12-11
681,GBC Personal VeloBind Strips,Office Supplies,Binders,Low,100.0,2.0,0.02,12,539,2014-04-11,2015-10-02
682,Novimex Fabric Task Chair,Furniture,Chairs,Low,100.0,2.0,0.02,13,791,2015-07-11,2017-09-09
684,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,Technology,Accessories,Low,100.0,1.0,0.01,6,950,2015-04-02,2017-11-07
685,"Plantronics CS 50-USB - headset - Convertible, Monaural",Technology,Phones,Low,100.0,1.0,0.01,8,1190,2014-08-05,2017-11-07
687,Xerox 1939,Office Supplies,Paper,Low,100.0,3.0,0.03,19,573,2016-04-07,2017-11-01
690,"BOSTON Ranger #55 Pencil Sharpener, Black",Office Supplies,Art,Low,100.0,1.0,0.01,7,909,2014-03-10,2016-09-04
697,Acme Office Executive Series Stainless Steel Trimmers,Office Supplies,Supplies,Low,100.0,1.0,0.01,5,917,2014-06-06,2016-12-09
698,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Furniture,Tables,Low,100.0,1.0,0.01,8,848,2014-06-06,2016-10-01
704,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Office Supplies,Binders,Low,100.0,2.0,0.02,14,824,2015-03-07,2017-06-08
706,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Furniture,Furnishings,Low,100.0,2.0,0.02,14,672,2015-10-08,2017-08-10
715,"Metal Folding Chairs, Beige, 4/Carton",Furniture,Chairs,Low,100.0,1.0,0.01,6,755,2015-09-07,2017-10-01
721,Canon PC1060 Personal Laser Copier,Technology,Copiers,Low,100.0,2.0,0.02,12,548,2015-03-06,2016-09-04
723,"Global Deluxe Stacking Chair, Gray",Furniture,Chairs,Low,100.0,2.0,0.02,14,615,2014-10-03,2016-06-09
729,Plantronics MX500i Earset,Technology,Phones,Low,100.0,1.0,0.01,7,862,2015-08-02,2017-12-11
740,Hypercom P1300 Pinpad,Technology,Accessories,Low,100.0,1.0,0.01,9,1281,2014-03-02,2017-09-03
742,Global Ergonomic Managers Chair,Furniture,Chairs,Low,100.0,1.0,0.01,7,573,2015-08-08,2017-03-03
752,Staple envelope,Office Supplies,Envelopes,Low,100.0,1.0,0.01,7,1126,2014-03-02,2017-04-01
756,Bush Mission Pointe Library,Furniture,Bookcases,Low,100.0,1.0,0.01,4,698,2015-07-06,2017-06-03
760,"Stacking Tray, Side-Loading, Legal, Smoke",Furniture,Furnishings,Low,100.0,1.0,0.01,9,796,2014-04-07,2016-06-11
763,SpineVue Locking Slant-D Ring Binders by Cardinal,Office Supplies,Binders,Low,100.0,1.0,0.01,6,730,2015-12-04,2017-12-03
764,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",Office Supplies,Paper,Low,100.0,1.0,0.01,5,509,2015-12-12,2017-05-04
769,Avery 50,Office Supplies,Labels,Low,100.0,3.0,0.03,20,643,2015-08-07,2017-05-11
772,"SAFCO Mobile Desk Side File, Wire Frame",Office Supplies,Storage,Low,100.0,1.0,0.01,6,1071,2015-01-02,2017-12-08
775,Jawbone JAMBOX Wireless Bluetooth Speaker,Technology,Phones,Low,100.0,2.0,0.02,14,762,2014-04-11,2016-05-12
777,Polycom VVX 310 VoIP phone,Technology,Phones,Low,100.0,2.0,0.02,12,792,2014-07-11,2016-09-10
779,Panasonic KX TS3282B Corded phone,Technology,Phones,Low,100.0,1.0,0.01,6,907,2014-09-07,2017-03-02
781,Belkin F8E887 USB Wired Ergonomic Keyboard,Technology,Accessories,Low,100.0,1.0,0.01,9,739,2014-11-03,2016-11-11
783,Maxell 4.7GB DVD-RW 3/Pack,Technology,Accessories,Low,100.0,2.0,0.02,15,736,2014-11-05,2016-11-10
792,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",Office Supplies,Storage,Low,100.0,2.0,0.02,15,666,2015-11-11,2017-09-07
794,"Executive Impressions 12"" Wall Clock",Furniture,Furnishings,Low,100.0,1.0,0.01,9,1098,2014-11-04,2017-11-06
799,Berol Giant Pencil Sharpener,Office Supplies,Art,Low,100.0,1.0,0.01,8,577,2016-03-04,2017-10-02
802,Xerox 1952,Office Supplies,Paper,Low,100.0,1.0,0.01,8,763,2015-09-10,2017-10-12
803,Stackable Trays,Furniture,Furnishings,Low,100.0,1.0,0.01,9,645,2015-07-05,2017-04-10
806,Angle-D Ring Binders,Office Supplies,Binders,Low,100.0,1.0,0.01,6,644,2015-09-07,2017-06-12
807,Boston 1730 StandUp Electric Pencil Sharpener,Office Supplies,Art,Low,100.0,1.0,0.01,5,885,2015-01-09,2017-06-12
809,Xerox 2000,Office Supplies,Paper,Low,100.0,1.0,0.01,9,1070,2014-09-07,2017-08-12
813,Advantus Motivational Note Cards,Office Supplies,Paper,Low,100.0,1.0,0.01,6,728,2014-09-09,2016-09-06
820,Avery 512,Office Supplies,Labels,Low,100.0,1.0,0.01,9,980,2014-10-04,2017-06-10
822,Bevis Rectangular Conference Tables,Furniture,Tables,Low,100.0,2.0,0.02,11,697,2015-12-11,2017-11-07
823,Logitech G700s Rechargeable Gaming Mouse,Technology,Accessories,Low,100.0,1.0,0.01,9,1097,2014-08-06,2017-08-07
826,Razer Kraken PRO Over Ear PC and Music Headset,Technology,Accessories,Low,100.0,3.0,0.03,18,674,2015-04-07,2017-02-09
829,APC 7 Outlet Network SurgeArrest Surge Protector,Office Supplies,Appliances,Low,100.0,1.0,0.01,6,437,2015-04-02,2016-06-12
834,Xerox 1953,Office Supplies,Paper,Low,100.0,1.0,0.01,9,853,2015-05-12,2017-09-11
835,"Carina Mini System Audio Rack, Model AR050B",Office Supplies,Storage,Low,100.0,1.0,0.01,9,973,2014-11-01,2017-07-01
843,Hewlett Packard 310 Color Digital Copier,Technology,Copiers,Low,100.0,2.0,0.02,14,700,2015-09-12,2017-08-12
849,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",Furniture,Furnishings,Low,100.0,1.0,0.01,6,852,2014-09-02,2017-01-01
856,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",Furniture,Furnishings,Low,100.0,1.0,0.01,5,828,2015-08-07,2017-11-12
857,Samsung Galaxy Mega 6.3,Technology,Phones,Low,100.0,2.0,0.02,11,524,2016-06-06,2017-11-12
860,Xerox 1997,Office Supplies,Paper,Low,100.0,2.0,0.02,15,792,2015-03-08,2017-05-08
863,VariCap6 Expandable Binder,Office Supplies,Binders,Low,100.0,2.0,0.02,15,968,2014-02-11,2016-10-06
867,"Executive Impressions 14"" Contract Wall Clock",Furniture,Furnishings,Low,100.0,2.0,0.02,12,734,2015-11-08,2017-11-11
868,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),Office Supplies,Paper,Low,100.0,1.0,0.01,6,764,2014-08-09,2016-09-11
871,DAX Clear Channel Poster Frame,Furniture,Furnishings,Low,100.0,1.0,0.01,7,847,2015-06-11,2017-10-05
873,#10 Self-Seal White Envelopes,Office Supplies,Envelopes,Low,100.0,1.0,0.01,4,521,2016-04-08,2017-09-11
874,Hon Pagoda Stacking Chairs,Furniture,Chairs,Low,100.0,1.0,0.01,9,1220,2014-05-10,2017-09-11
876,36X48 HARDFLOOR CHAIRMAT,Furniture,Furnishings,Low,100.0,1.0,0.01,8,946,2015-03-05,2017-10-06
877,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Office Supplies,Appliances,Low,100.0,1.0,0.01,6,790,2015-08-08,2017-10-06
878,Computer Printout Paper with Letter-Trim Perforations,Office Supplies,Paper,Low,100.0,1.0,0.01,7,735,2015-10-02,2017-10-06
881,Plantronics Audio 478 Stereo USB Headset,Technology,Accessories,Low,100.0,1.0,0.01,6,764,2014-10-05,2016-11-07
884,Xerox 194,Office Supplies,Paper,Low,100.0,1.0,0.01,8,697,2014-04-06,2016-03-03
885,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",Office Supplies,Binders,Low,100.0,1.0,0.01,8,758,2014-11-11,2016-12-08
887,Tennsco 16-Compartment Lockers with Coat Rack,Office Supplies,Storage,Low,100.0,1.0,0.01,6,667,2015-06-11,2017-04-08
890,Panasonic KX TS3282W Corded phone,Technology,Phones,Low,100.0,1.0,0.01,4,365,2016-11-12,2017-11-12
899,Prestige Round Ring Binders,Office Supplies,Binders,Low,100.0,1.0,0.01,9,1167,2014-09-01,2017-11-11
904,Avery White Multi-Purpose Labels,Office Supplies,Labels,Low,100.0,2.0,0.02,11,573,2014-11-10,2016-06-05
908,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Office Supplies,Paper,Low,100.0,1.0,0.01,8,1159,2014-10-02,2017-12-04
909,Bose SoundLink Bluetooth Speaker,Technology,Phones,Low,100.0,1.0,0.01,5,613,2014-10-02,2016-06-06
910,Letter or Legal Size Expandable Poly String Tie Envelopes,Office Supplies,Envelopes,Low,100.0,1.0,0.01,8,1127,2014-10-02,2017-11-02
914,Cisco SPA112 2 Port Phone Adapter,Technology,Phones,Low,100.0,1.0,0.01,8,1239,2014-07-11,2017-12-01
919,Fellowes Powershred HS-440 4-Sheet High Security Shredder,Technology,Machines,Low,100.0,2.0,0.02,14,815,2015-07-09,2017-10-01
930,"Global Armless Task Chair, Royal Blue",Furniture,Chairs,Low,100.0,3.0,0.03,20,676,2015-11-02,2017-09-08
935,Colored Push Pins,Office Supplies,Fasteners,Low,100.0,1.0,0.01,4,700,2014-10-03,2016-09-02
944,Ideal Clamps,Office Supplies,Fasteners,Low,100.0,1.0,0.01,8,638,2014-09-08,2016-06-07
945,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",Office Supplies,Art,Low,100.0,1.0,0.01,7,849,2015-07-09,2017-11-04
946,Euro-Pro Shark Turbo Vacuum,Office Supplies,Appliances,Low,100.0,2.0,0.02,12,710,2014-04-02,2016-03-12
950,Xerox 204,Office Supplies,Paper,Low,100.0,2.0,0.02,10,580,2015-05-08,2016-12-08
953,Xerox 1894,Office Supplies,Paper,Low,100.0,3.0,0.03,20,702,2015-10-10,2017-09-11
955,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",Office Supplies,Paper,Low,100.0,1.0,0.01,8,972,2015-01-06,2017-09-04
957,Xerox 199,Office Supplies,Paper,Low,100.0,2.0,0.02,12,638,2014-11-10,2016-08-09
959,HP Standard 104 key PS/2 Keyboard,Technology,Accessories,Low,100.0,2.0,0.02,14,852,2015-07-05,2017-11-03
968,Xerox 200,Office Supplies,Paper,Low,100.0,1.0,0.01,9,723,2014-07-11,2016-07-03
972,Global Super Steno Chair,Furniture,Chairs,Low,100.0,1.0,0.01,4,458,2014-09-08,2015-12-10
973,"Dual Level, Single-Width Filing Carts",Office Supplies,Storage,Low,100.0,1.0,0.01,9,721,2015-01-12,2017-01-02
974,Rosewill 107 Normal Keys USB Wired Standard Keyboard,Technology,Accessories,Low,100.0,1.0,0.01,9,1094,2014-09-09,2017-09-07
981,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Office Supplies,Storage,Low,100.0,1.0,0.01,8,914,2014-11-01,2017-05-03
982,Xerox 1882,Office Supplies,Paper,Low,100.0,1.0,0.01,6,730,2014-11-11,2016-11-10
990,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Office Supplies,Binders,Low,100.0,2.0,0.02,12,634,2014-12-08,2016-09-02
994,Avery 492,Office Supplies,Labels,Low,100.0,1.0,0.01,9,1097,2014-12-08,2017-12-09
998,Advantus Map Pennant Flags and Round Head Tacks,Office Supplies,Fasteners,Low,100.0,2.0,0.02,15,605,2015-07-09,2017-03-05
1003,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",Office Supplies,Envelopes,Low,100.0,2.0,0.02,11,449,2016-05-12,2017-08-04
1006,Newell 314,Office Supplies,Art,Low,100.0,1.0,0.01,9,762,2015-11-08,2017-12-09
1008,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Office Supplies,Paper,Low,100.0,2.0,0.02,11,640,2016-03-03,2017-12-03
1011,"Acco Banker's Clasps, 5 3/4""-Long",Office Supplies,Fasteners,Low,100.0,1.0,0.01,4,692,2014-04-11,2016-03-03
1012,Logitech Wireless Gaming Headset G930,Technology,Accessories,Low,100.0,1.0,0.01,9,980,2014-03-05,2016-11-09
1016,Faber Castell Col-Erase Pencils,Office Supplies,Art,Low,100.0,1.0,0.01,4,513,2015-04-10,2016-09-04
1020,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Furniture,Chairs,Low,100.0,3.0,0.03,20,799,2014-10-04,2016-12-11
1021,VTech DS6151,Technology,Phones,Low,100.0,2.0,0.02,16,757,2015-05-08,2017-06-03
1024,Xerox 1921,Office Supplies,Paper,Low,100.0,1.0,0.01,4,519,2016-07-08,2017-12-09
1029,Things To Do Today Spiral Book,Office Supplies,Paper,Low,100.0,1.0,0.01,7,1151,2014-04-08,2017-06-02
1032,GBC Poly Designer Binding Covers,Office Supplies,Binders,Low,100.0,1.0,0.01,7,517,2014-05-03,2015-10-02
1036,"Maxell 74 Minute CDR, 10/Pack",Technology,Accessories,Low,100.0,1.0,0.01,8,936,2014-10-08,2017-05-01
1039,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",Furniture,Furnishings,Low,100.0,2.0,0.02,11,587,2015-04-05,2016-11-12
1040,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Furniture,Bookcases,Low,100.0,1.0,0.01,8,1152,2014-07-09,2017-09-03
1041,LG G3,Technology,Phones,Low,100.0,1.0,0.01,6,821,2015-03-07,2017-06-05
1049,Xerox 1942,Office Supplies,Paper,Low,100.0,1.0,0.01,8,858,2014-12-02,2017-04-08
1059,Staples in misc. colors,Office Supplies,Art,Low,100.0,1.0,0.01,6,423,2015-12-10,2017-02-05
1060,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",Technology,Accessories,Low,100.0,2.0,0.02,14,694,2015-12-10,2017-11-03
1066,Acme Value Line Scissors,Office Supplies,Supplies,Low,100.0,1.0,0.01,8,660,2014-11-11,2016-09-01
1070,Kingston Digital DataTraveler 8GB USB 2.0,Technology,Accessories,Low,100.0,1.0,0.01,9,1007,2014-12-02,2017-09-04
1071,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Office Supplies,Binders,Low,100.0,2.0,0.02,16,919,2014-11-04,2017-05-11
1073,Dixon Ticonderoga Core-Lock Colored Pencils,Office Supplies,Art,Low,100.0,1.0,0.01,9,972,2014-09-07,2017-05-06
1076,Poly String Tie Envelopes,Office Supplies,Envelopes,Low,100.0,1.0,0.01,9,668,2015-11-09,2017-09-07
1077,Southworth Parchment Paper & Envelopes,Office Supplies,Paper,Low,100.0,1.0,0.01,8,548,2014-11-01,2016-05-02
1078,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Furniture,Chairs,Low,100.0,1.0,0.01,7,755,2014-10-11,2016-11-04
1084,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,Office Supplies,Appliances,Low,100.0,1.0,0.01,7,604,2015-04-09,2016-12-03
1091,Global Deluxe Steno Chair,Furniture,Chairs,Low,100.0,1.0,0.01,8,1068,2015-01-05,2017-12-08
1098,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",Office Supplies,Appliances,Low,100.0,1.0,0.01,4,665,2015-07-09,2017-05-04
1105,Xerox 208,Office Supplies,Paper,Low,100.0,1.0,0.01,9,753,2015-09-11,2017-10-03
1107,Jackery Bar Premium Fast-charging Portable Charger,Technology,Phones,Low,100.0,1.0,0.01,8,1015,2015-03-01,2017-12-10
1108,Xerox 225,Office Supplies,Paper,Low,100.0,1.0,0.01,8,1434,2014-01-06,2017-12-10
1111,Avery 503,Office Supplies,Labels,Low,100.0,2.0,0.02,15,787,2015-09-11,2017-11-06
1114,Economy #2 Pencils,Office Supplies,Art,Low,100.0,1.0,0.01,6,968,2014-03-11,2016-11-03
1115,Magna Visual Magnetic Picture Hangers,Furniture,Furnishings,Low,100.0,2.0,0.02,10,423,2016-10-04,2017-12-01
1120,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Office Supplies,Appliances,Low,100.0,1.0,0.01,9,630,2014-08-12,2016-05-03
1121,"Master Caster Door Stop, Brown",Furniture,Furnishings,Low,100.0,2.0,0.02,12,581,2014-12-01,2016-07-04
1127,Sharp 1540cs Digital Laser Copier,Technology,Copiers,Low,100.0,1.0,0.01,4,459,2014-08-08,2015-11-10
1128,Hon Multipurpose Stacking Arm Chairs,Furniture,Chairs,Low,100.0,3.0,0.03,18,633,2014-05-11,2016-02-03
1134,Memorex Micro Travel Drive 32 GB,Technology,Accessories,Low,100.0,1.0,0.01,6,1038,2014-11-05,2017-09-08
1140,"Master Caster Door Stop, Large Brown",Furniture,Furnishings,Low,100.0,1.0,0.01,7,664,2014-02-08,2015-12-04
1144,GBC Therma-A-Bind 250T Electric Binding System,Office Supplies,Binders,Low,100.0,2.0,0.02,12,700,2015-12-03,2017-11-02
1145,"Super Bands, 12/Pack",Office Supplies,Fasteners,Low,100.0,1.0,0.01,6,1181,2014-08-09,2017-11-02
1149,Fellowes Super Stor/Drawer Files,Office Supplies,Storage,Low,100.0,1.0,0.01,6,824,2015-06-08,2017-09-09
1150,Canon PC-428 Personal Copier,Technology,Copiers,Low,100.0,2.0,0.02,14,881,2015-04-11,2017-09-08
1151,Okidata C331dn Printer,Technology,Machines,Low,100.0,1.0,0.01,5,432,2015-08-02,2016-10-07
1156,24-Hour Round Wall Clock,Furniture,Furnishings,Low,100.0,2.0,0.02,15,825,2015-07-02,2017-10-04
1165,Recycled Steel Personal File for Standard File Folders,Office Supplies,Storage,Low,100.0,1.0,0.01,7,1006,2014-06-03,2017-03-05
1166,"Elite 5"" Scissors",Office Supplies,Supplies,Low,100.0,2.0,0.02,12,640,2016-03-03,2017-12-03
1168,AmazonBasics 3-Button USB Wired Mouse,Technology,Accessories,Low,100.0,1.0,0.01,9,606,2015-11-09,2017-07-07
1174,Newell 326,Office Supplies,Art,Low,100.0,1.0,0.01,7,480,2015-12-11,2017-04-04
1183,Hon 4070 Series Pagoda Round Back Stacking Chairs,Furniture,Chairs,Low,100.0,2.0,0.02,16,913,2014-12-01,2017-06-01
1187,"Eberhard Faber 3 1/2"" Golf Pencils",Office Supplies,Art,Low,100.0,1.0,0.01,4,367,2016-09-08,2017-09-10
1190,"Hon Metal Bookcases, Putty",Furniture,Bookcases,Low,100.0,1.0,0.01,6,1029,2015-02-06,2017-12-01
1193,Newell 330,Office Supplies,Art,Low,100.0,1.0,0.01,5,522,2014-03-07,2015-08-11
1195,High-Back Leather Manager's Chair,Furniture,Chairs,Low,100.0,1.0,0.01,5,394,2015-10-09,2016-11-06
1209,Nu-Dell Float Frame 11 x 14 1/2,Furniture,Furnishings,Low,100.0,2.0,0.02,11,545,2014-08-08,2016-02-04
1212,Samsung Convoy 3,Technology,Phones,Low,100.0,1.0,0.01,9,616,2015-03-05,2016-11-10
1220,Novimex Turbo Task Chair,Furniture,Chairs,Low,100.0,1.0,0.01,6,606,2015-07-06,2017-03-03
1222,"Strathmore #10 Envelopes, Ultimate White",Office Supplies,Envelopes,Low,100.0,1.0,0.01,6,910,2014-05-10,2016-11-05
1224,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",Technology,Accessories,Low,100.0,2.0,0.02,11,600,2014-07-12,2016-03-03
1227,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",Office Supplies,Envelopes,Low,100.0,1.0,0.01,7,605,2015-09-12,2017-05-09
1228,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Envelopes,Low,100.0,1.0,0.01,6,1191,2014-06-06,2017-09-09
1235,"Eldon Expressions Wood Desk Accessories, Oak",Furniture,Furnishings,Low,100.0,2.0,0.02,14,858,2015-08-05,2017-12-10
1241,Akro Stacking Bins,Office Supplies,Storage,Low,100.0,1.0,0.01,8,759,2014-08-05,2016-09-02
1242,Boston KS Multi-Size Manual Pencil Sharpener,Office Supplies,Art,Low,100.0,1.0,0.01,6,702,2014-08-05,2016-07-07
1245,Xerox 202,Office Supplies,Paper,Low,100.0,2.0,0.02,15,765,2015-10-02,2017-11-05
1246,Xerox 1930,Office Supplies,Paper,Low,100.0,2.0,0.02,13,637,2015-12-12,2017-09-09
1251,Xerox 1963,Office Supplies,Paper,Low,100.0,2.0,0.02,15,879,2015-06-08,2017-11-03
1252,Logitech Z-906 Speaker sys - home theater - 5.1-CH,Technology,Accessories,Low,100.0,1.0,0.01,8,548,2015-06-04,2016-12-03
1253,Wilson Jones Four-Pocket Poly Binders,Office Supplies,Binders,Low,100.0,1.0,0.01,9,1093,2014-07-05,2017-07-02
1257,"Bush Cubix Conference Tables, Fully Assembled",Furniture,Tables,Low,100.0,2.0,0.02,11,452,2016-06-09,2017-09-04
1258,KeyTronic E03601U1 - Keyboard - Beige,Technology,Accessories,Low,100.0,2.0,0.02,13,762,2015-09-07,2017-10-08
1272,Avery Fluorescent Highlighter Four-Color Set,Office Supplies,Art,Low,100.0,1.0,0.01,9,699,2014-11-12,2016-10-11
1276,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,Technology,Phones,Low,100.0,1.0,0.01,4,647,2014-12-05,2016-09-12
1279,Hunt Boston Vacuum Mount KS Pencil Sharpener,Office Supplies,Art,Low,100.0,1.0,0.01,9,1127,2014-10-03,2017-11-03
1281,"Belkin 19"" Center-Weighted Shelf, Gray",Office Supplies,Storage,Low,100.0,2.0,0.02,13,723,2015-09-10,2017-09-02
1285,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,Technology,Phones,Low,100.0,1.0,0.01,5,916,2015-06-09,2017-12-11
1286,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Office Supplies,Binders,Low,100.0,1.0,0.01,9,1070,2014-04-06,2017-03-11
1293,Avanti 4.4 Cu. Ft. Refrigerator,Office Supplies,Appliances,Low,100.0,1.0,0.01,8,891,2015-03-05,2017-08-12
1294,Hon Comfortask Task/Swivel Chairs,Furniture,Chairs,Low,100.0,2.0,0.02,12,709,2015-11-01,2017-10-10
1299,Peel & Seel Envelopes,Office Supplies,Envelopes,Low,100.0,2.0,0.02,11,458,2014-09-10,2015-12-12
1301,Belkin 5 Outlet SurgeMaster Power Centers,Office Supplies,Appliances,Low,100.0,1.0,0.01,6,604,2015-01-09,2016-09-04
1305,"Global Stack Chair with Arms, Black",Furniture,Chairs,Low,100.0,2.0,0.02,14,759,2014-11-05,2016-12-03
1330,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Office Supplies,Storage,Low,100.0,2.0,0.02,12,629,2016-03-12,2017-12-01
